Id Mode logP wjh wjk whk wvj wvh wvk wij wih wik whvi ejh ejk ehk evj evh evk eij eih eik ehvi 
2362 FU 0.436 14.007 14.327 14.561 14.542 14.684 14.405 14.569 14.268 14.394 14.358 0.128 0.091 0.179 0.059 0.053 0.070 0.083 0.059 0.072 0.059 
2369 FU 0.627 13.177 13.518 13.769 13.637 13.845 13.567 13.568 13.359 13.535 13.535 0.128 0.058 0.125 0.060 0.054 0.038 0.084 0.058 0.040 0.058 
2370 FO 0.335 13.657 14.002 14.255 14.159 14.300 14.061 14.129 13.876 14.039 14.013 0.130 0.058 0.131 0.058 0.053 0.039 0.082 0.061 0.041 0.060 
2374 FO 0.343 13.857 14.086 14.255 14.366 14.512 14.186 14.399 14.108 14.172 14.191 0.153 0.093 0.215 0.041 0.039 0.075 0.064 0.084 0.077 0.080 
2376 FU 0.721 13.270 13.476 13.630 13.733 14.070 13.576 13.794 13.514 13.566 13.595 0.091 0.053 0.106 0.046 0.040 0.039 0.069 0.043 0.041 0.045 
2388 FO 0.276 14.129 14.444 14.676 14.683 14.824 14.530 14.761 14.421 14.531 14.470 0.202 0.090 0.208 0.084 0.078 0.062 0.112 0.093 0.064 0.089 
2392 FU 0.596 13.600 13.886 14.096 14.155 14.291 13.982 14.232 13.892 13.980 13.941 0.171 0.096 0.204 0.072 0.067 0.071 0.098 0.080 0.073 0.077 
2394 FO 0.359 13.786 14.062 14.265 14.270 14.420 14.138 14.333 14.039 14.136 14.091 0.115 0.080 0.160 0.052 0.047 0.062 0.075 0.055 0.064 0.055 
2395 FU 0.520 13.708 14.052 14.304 14.323 14.452 14.148 14.363 14.011 14.137 14.103 0.092 0.064 0.134 0.037 0.032 0.051 0.061 0.049 0.053 0.050 
2401 FU 0.704 13.073 13.298 13.464 13.614 13.689 13.407 13.608 13.320 13.382 13.432 0.061 0.047 0.091 0.034 0.028 0.037 0.057 0.033 0.039 0.038 
2402 FO 0.329 13.842 14.097 14.286 14.352 14.495 14.189 14.343 14.074 14.166 14.194 0.115 0.076 0.143 0.060 0.054 0.056 0.084 0.049 0.058 0.050 
2405 FU 0.815 13.029 13.244 13.402 13.452 13.714 13.324 13.461 13.231 13.306 13.339 0.058 0.031 0.065 0.032 0.026 0.023 0.056 0.033 0.026 0.037 
2407 FU 0.655 13.339 13.635 13.853 13.799 13.987 13.698 13.795 13.551 13.681 13.665 0.078 0.063 0.122 0.039 0.034 0.050 0.062 0.040 0.052 0.042 
2408 FO 0.022 14.569 15.108 15.503 15.402 15.520 15.212 15.457 14.979 15.203 15.093 0.239 0.197 0.398 0.083 0.078 0.158 0.111 0.119 0.162 0.112 
2409 FO 0.365 13.673 13.897 14.062 14.171 14.313 13.995 14.215 13.924 13.984 13.994 0.119 0.070 0.158 0.042 0.038 0.055 0.065 0.063 0.057 0.062 
2416 FU 0.630 13.385 13.683 13.902 13.865 14.056 13.752 13.879 13.614 13.738 13.716 0.060 0.052 0.102 0.031 0.024 0.042 0.054 0.035 0.044 0.039 
2419 FU 0.728 13.194 13.469 13.672 13.676 13.878 13.547 13.740 13.447 13.544 13.505 0.099 0.055 0.118 0.044 0.039 0.041 0.067 0.050 0.043 0.051 
2421 FO 0.359 13.810 14.163 14.423 14.246 14.395 14.198 14.291 14.033 14.200 14.092 0.072 0.057 0.111 0.036 0.030 0.045 0.059 0.039 0.047 0.042 
2423 FO 0.427 13.633 13.850 14.009 14.039 14.202 13.920 14.091 13.845 13.916 13.895 0.113 0.061 0.138 0.045 0.040 0.047 0.068 0.058 0.049 0.058 
2426 FO 0.085 14.759 15.082 15.320 15.102 15.237 15.095 15.092 14.914 15.087 15.004 0.182 0.129 0.260 0.074 0.069 0.100 0.101 0.086 0.103 0.082 
2433 FU 0.494 13.855 14.108 14.295 14.330 14.487 14.189 14.382 14.100 14.184 14.160 0.101 0.086 0.175 0.037 0.032 0.070 0.060 0.055 0.072 0.055 
2434 FO 0.368 13.863 14.017 14.132 14.282 14.452 14.113 14.340 14.084 14.106 14.133 0.080 0.073 0.135 0.043 0.037 0.058 0.066 0.038 0.060 0.041 
2437 FU 0.514 13.748 14.018 14.216 14.272 14.415 14.109 14.292 14.000 14.093 14.096 0.123 0.079 0.141 0.068 0.062 0.056 0.094 0.047 0.058 0.049 
2441 FO 0.360 13.599 13.963 14.231 14.223 14.346 14.056 14.263 13.906 14.045 13.999 0.209 0.143 0.312 0.062 0.059 0.115 0.087 0.109 0.118 0.103 
2444 FO 0.349 13.550 13.913 14.180 14.310 14.419 14.051 14.368 13.928 14.037 14.025 0.147 0.085 0.163 0.073 0.067 0.060 0.100 0.061 0.062 0.060 
2445 FU 0.551 13.622 13.893 14.093 14.169 14.331 13.992 14.221 13.899 13.983 13.973 0.118 0.064 0.126 0.060 0.054 0.045 0.084 0.051 0.047 0.052 
2453 FU 0.418 14.017 14.359 14.610 14.553 14.689 14.430 14.535 14.257 14.409 14.389 0.120 0.093 0.182 0.054 0.049 0.073 0.078 0.057 0.075 0.057 
2454 FU 0.668 13.333 13.554 13.717 13.835 13.974 13.654 13.886 13.589 13.645 13.653 0.129 0.073 0.165 0.048 0.043 0.057 0.071 0.066 0.059 0.065 
2457 FO -0.134 15.234 15.474 15.651 15.911 16.032 15.625 15.935 15.558 15.599 15.673 0.196 0.168 0.333 0.072 0.068 0.134 0.098 0.097 0.137 0.092 
2459 FU 0.475 13.913 14.175 14.368 14.463 14.585 14.277 14.513 14.190 14.267 14.260 0.171 0.099 0.186 0.088 0.081 0.069 0.117 0.067 0.071 0.066 
2462 FO 0.344 13.786 13.961 14.090 14.228 14.358 14.056 14.242 13.997 14.038 14.083 0.096 0.069 0.132 0.049 0.043 0.053 0.072 0.044 0.055 0.046 
2467 FO 0.132 14.393 14.737 14.990 14.997 15.157 14.831 14.994 14.672 14.809 14.805 0.255 0.207 0.385 0.124 0.115 0.159 0.160 0.102 0.163 0.096 
2468 FU 0.692 13.178 13.449 13.648 13.646 13.832 13.523 13.670 13.407 13.511 13.496 0.049 0.036 0.068 0.031 0.024 0.028 0.054 0.029 0.030 0.034 
2472 FU 0.453 13.945 14.138 14.282 14.498 14.616 14.264 14.569 14.233 14.255 14.285 0.185 0.101 0.225 0.070 0.065 0.076 0.096 0.090 0.078 0.086 
2473 FU 0.987 12.169 12.482 12.713 12.738 12.943 12.576 12.791 12.457 12.568 12.541 0.090 0.037 0.088 0.042 0.037 0.025 0.065 0.045 0.027 0.047 
2476 FO 0.449 13.582 13.756 13.884 13.997 14.145 13.842 14.057 13.802 13.838 13.844 0.116 0.080 0.166 0.047 0.042 0.063 0.070 0.059 0.065 0.059 
2478 FO 0.447 13.546 13.766 13.928 13.963 14.106 13.838 14.006 13.759 13.832 13.816 0.104 0.063 0.135 0.044 0.039 0.049 0.067 0.053 0.051 0.054 
2479 FU 0.469 13.999 14.245 14.426 14.553 14.698 14.354 14.628 14.290 14.349 14.342 0.162 0.093 0.198 0.067 0.062 0.070 0.092 0.077 0.072 0.074 
2481 FU 0.655 13.400 13.662 13.855 13.959 14.134 13.769 14.035 13.694 13.764 13.750 0.121 0.066 0.141 0.053 0.048 0.049 0.077 0.058 0.051 0.058 
2483 FU 0.679 13.314 13.493 13.625 13.724 13.879 13.577 13.749 13.516 13.563 13.590 0.111 0.062 0.099 0.067 0.060 0.039 0.092 0.038 0.041 0.041 
2488 FO 0.296 13.835 14.075 14.251 14.202 14.361 14.124 14.057 13.939 14.073 14.160 0.101 0.071 0.150 0.039 0.034 0.057 0.062 0.054 0.059 0.054 
2490 FU 0.626 13.536 13.699 13.820 13.880 14.186 13.771 13.976 13.742 13.777 13.764 0.118 0.079 0.166 0.047 0.042 0.062 0.070 0.060 0.064 0.060 
2492 FU 0.841 12.662 12.829 12.952 13.145 13.319 12.942 13.171 12.898 12.923 12.987 0.061 0.039 0.072 0.037 0.031 0.029 0.061 0.030 0.031 0.035 
2493 FO 0.455 13.446 13.758 13.988 13.972 14.100 13.836 14.031 13.716 13.833 13.775 0.111 0.076 0.148 0.054 0.048 0.058 0.078 0.051 0.060 0.052 
2494 FO 0.416 13.706 13.905 14.053 14.073 14.217 13.968 14.101 13.889 13.960 13.951 0.096 0.061 0.127 0.042 0.037 0.047 0.065 0.049 0.049 0.050 
2498 FU 0.562 13.447 13.782 14.028 13.935 14.127 13.841 13.899 13.657 13.816 13.806 0.124 0.073 0.168 0.040 0.036 0.058 0.063 0.067 0.060 0.066 
2499 FO 0.379 13.713 14.014 14.235 14.211 14.354 14.086 14.258 13.966 14.082 14.032 0.124 0.078 0.158 0.056 0.050 0.059 0.080 0.058 0.061 0.058 
2501 FO 0.390 13.701 13.953 14.138 14.064 14.209 13.996 14.066 13.870 13.985 13.956 0.102 0.074 0.139 0.053 0.047 0.056 0.077 0.045 0.058 0.047 
2505 FO 0.269 14.138 14.303 14.425 14.558 14.711 14.394 14.569 14.338 14.376 14.425 0.107 0.073 0.150 0.045 0.040 0.057 0.068 0.054 0.059 0.054 
2506 FO 0.353 13.796 14.060 14.254 14.033 14.194 14.058 13.983 13.884 14.042 13.996 0.137 0.089 0.160 0.074 0.068 0.064 0.101 0.052 0.066 0.053 
2510 FU 0.507 13.896 14.076 14.209 14.267 14.412 14.146 14.301 14.084 14.138 14.141 0.164 0.096 0.164 0.093 0.085 0.064 0.123 0.055 0.066 0.055 
2512 FU 0.603 13.495 13.792 14.010 14.040 14.202 13.882 14.087 13.769 13.873 13.847 0.115 0.070 0.150 0.047 0.042 0.054 0.070 0.058 0.056 0.058 
2513 FO 0.406 13.599 13.851 14.036 14.005 14.143 13.908 14.028 13.798 13.900 13.870 0.105 0.066 0.124 0.056 0.050 0.048 0.080 0.045 0.050 0.047 
2516 FO 0.355 13.849 14.064 14.223 14.292 14.461 14.147 14.354 14.083 14.144 14.131 0.115 0.076 0.165 0.041 0.037 0.061 0.064 0.061 0.063 0.060 
2517 FU 0.564 13.640 13.801 13.921 14.148 14.299 13.923 14.202 13.900 13.910 13.964 0.093 0.073 0.139 0.048 0.042 0.057 0.071 0.043 0.059 0.045 
2518 FO 0.387 13.730 13.967 14.142 14.186 14.320 14.046 14.221 13.958 14.037 14.026 0.096 0.062 0.122 0.048 0.042 0.047 0.071 0.045 0.049 0.047 
2520 FU 0.621 13.491 13.766 13.968 13.928 14.095 13.827 13.979 13.717 13.825 13.774 0.106 0.069 0.136 0.052 0.046 0.052 0.075 0.049 0.054 0.050 
2522 FO 0.127 14.558 14.957 15.250 15.058 15.288 15.000 15.098 14.809 14.998 14.897 0.166 0.118 0.240 0.067 0.062 0.092 0.092 0.080 0.094 0.077 
2524 FO 0.568 13.106 13.375 13.572 13.617 13.786 13.463 13.687 13.375 13.461 13.428 0.080 0.058 0.111 0.042 0.036 0.045 0.065 0.039 0.047 0.042 
2526 FU 0.546 13.763 14.051 14.263 14.258 14.419 14.127 14.314 14.018 14.123 14.079 0.115 0.076 0.151 0.055 0.049 0.058 0.079 0.053 0.060 0.054 
2528 FU 0.562 13.548 13.808 14.001 14.106 14.297 13.916 14.166 13.834 13.907 13.908 0.131 0.081 0.173 0.053 0.048 0.063 0.077 0.065 0.065 0.064 
2530 FU 0.636 13.384 13.615 13.785 13.821 14.045 13.693 13.857 13.604 13.683 13.684 0.084 0.046 0.097 0.041 0.036 0.034 0.064 0.042 0.036 0.045 
2533 FO 0.420 13.663 13.858 14.002 14.048 14.229 13.929 14.089 13.861 13.922 13.920 0.104 0.086 0.171 0.044 0.039 0.069 0.067 0.053 0.071 0.054 
2537 FU 0.559 13.681 14.018 14.265 14.126 14.297 14.061 14.141 13.895 14.053 13.986 0.132 0.088 0.185 0.052 0.047 0.069 0.075 0.066 0.071 0.065 
2538 FU 0.459 14.002 14.162 14.280 14.515 14.702 14.287 14.511 14.238 14.258 14.361 0.115 0.102 0.194 0.053 0.047 0.081 0.077 0.054 0.083 0.054 
2542 FO 0.354 13.613 13.962 14.220 14.027 14.313 13.996 14.061 13.822 13.993 13.910 0.129 0.072 0.155 0.055 0.050 0.054 0.079 0.062 0.056 0.061 
2543 FU 0.612 13.517 13.690 13.818 13.798 13.970 13.733 13.814 13.655 13.726 13.718 0.080 0.044 0.094 0.038 0.033 0.033 0.061 0.041 0.035 0.044 
2544 FU 0.983 12.278 12.541 12.734 12.806 12.973 12.637 12.858 12.547 12.628 12.619 0.061 0.033 0.072 0.031 0.025 0.025 0.055 0.035 0.027 0.039 
2546 FO 0.673 12.740 12.997 13.186 13.304 13.504 13.108 13.355 13.025 13.095 13.110 0.078 0.049 0.106 0.034 0.028 0.039 0.057 0.043 0.041 0.045 
2547 FU 0.634 13.296 13.642 13.898 13.910 14.168 13.743 13.998 13.622 13.741 13.690 0.097 0.066 0.123 0.052 0.046 0.049 0.075 0.042 0.051 0.045 
2550 FU 0.687 13.277 13.493 13.653 13.731 13.897 13.580 13.801 13.520 13.578 13.562 0.079 0.042 0.098 0.033 0.028 0.033 0.056 0.044 0.035 0.046 
2551 FU 0.646 13.402 13.599 13.745 13.872 14.020 13.697 13.912 13.639 13.685 13.708 0.097 0.060 0.119 0.049 0.043 0.045 0.072 0.045 0.047 0.047 
2553 FU 0.465 13.910 14.155 14.336 14.400 14.567 14.244 14.423 14.148 14.229 14.240 0.149 0.099 0.209 0.057 0.052 0.078 0.081 0.075 0.080 0.072 
2554 FO 0.412 13.787 13.890 13.967 14.081 14.281 13.962 14.111 13.938 13.952 13.995 0.093 0.080 0.156 0.042 0.037 0.064 0.065 0.047 0.066 0.049 
2556 FO 0.315 14.019 14.228 14.381 14.391 14.550 14.289 14.430 14.210 14.284 14.265 0.126 0.079 0.167 0.051 0.046 0.061 0.074 0.063 0.063 0.062 
2557 FO 0.323 13.904 14.098 14.241 14.347 14.475 14.186 14.385 14.126 14.176 14.190 0.103 0.070 0.140 0.048 0.043 0.054 0.071 0.050 0.056 0.051 
2558 FO 0.301 13.968 14.201 14.373 14.470 14.641 14.298 14.514 14.221 14.287 14.297 0.161 0.105 0.207 0.075 0.069 0.079 0.102 0.070 0.081 0.068 
2560 FU 0.521 13.812 14.050 14.225 14.299 14.459 14.140 14.335 14.054 14.128 14.132 0.105 0.060 0.131 0.043 0.038 0.046 0.066 0.054 0.048 0.054 
2562 FU 1.003 12.208 12.438 12.608 12.667 12.859 12.523 12.732 12.451 12.519 12.504 0.051 0.029 0.060 0.031 0.024 0.022 0.054 0.030 0.025 0.035 
2563 FU 0.493 13.837 14.137 14.358 14.291 14.463 14.196 14.311 14.057 14.186 14.146 0.085 0.066 0.124 0.045 0.039 0.051 0.068 0.040 0.053 0.042 
2564 FU 0.464 13.984 14.223 14.401 14.611 14.866 14.363 14.589 14.265 14.325 14.435 0.139 0.113 0.226 0.053 0.048 0.090 0.077 0.070 0.092 0.068 
2565 FO 0.435 13.523 13.726 13.875 13.911 14.046 13.793 13.922 13.708 13.780 13.787 0.081 0.059 0.120 0.037 0.031 0.047 0.060 0.043 0.049 0.045 
2566 FO 0.407 13.655 13.828 13.955 14.072 14.229 13.916 14.097 13.860 13.902 13.935 0.107 0.060 0.133 0.044 0.039 0.046 0.067 0.055 0.048 0.055 
2567 FO 0.487 13.514 13.616 13.692 13.767 13.932 13.673 13.782 13.639 13.663 13.696 0.089 0.051 0.111 0.038 0.033 0.039 0.061 0.047 0.041 0.049 
2568 FU 0.686 13.176 13.459 13.668 13.704 13.899 13.549 13.734 13.435 13.536 13.531 0.089 0.053 0.113 0.039 0.034 0.041 0.062 0.046 0.043 0.048 
2570 FO 0.326 13.945 14.035 14.102 14.342 14.466 14.143 14.364 14.139 14.125 14.208 0.108 0.077 0.157 0.046 0.041 0.061 0.069 0.054 0.063 0.054 
2571 FU 0.645 13.436 13.600 13.722 13.874 14.061 13.699 13.917 13.660 13.688 13.727 0.091 0.066 0.126 0.047 0.041 0.051 0.070 0.042 0.053 0.045 
2572 FU 0.645 13.466 13.600 13.700 13.910 14.040 13.709 13.934 13.683 13.691 13.759 0.086 0.060 0.110 0.048 0.042 0.045 0.071 0.038 0.047 0.041 
2573 FU 0.432 14.052 14.262 14.416 14.515 14.663 14.353 14.516 14.267 14.332 14.371 0.120 0.089 0.159 0.066 0.060 0.066 0.091 0.047 0.068 0.049 
2574 FU 0.436 14.049 14.188 14.292 14.544 14.699 14.314 14.567 14.289 14.292 14.380 0.151 0.115 0.212 0.077 0.071 0.087 0.104 0.061 0.089 0.060 
2576 FU 0.504 13.835 14.018 14.153 14.310 14.449 14.121 14.339 14.069 14.106 14.147 0.078 0.075 0.142 0.038 0.033 0.060 0.061 0.041 0.062 0.043 
2584 FO 0.353 13.726 14.026 14.247 14.254 14.377 14.108 14.301 13.992 14.102 14.062 0.167 0.100 0.217 0.062 0.057 0.077 0.087 0.083 0.079 0.079 
2585 FU 0.562 13.672 13.876 14.027 14.212 14.339 13.994 14.242 13.936 13.976 14.023 0.190 0.111 0.239 0.074 0.069 0.084 0.101 0.091 0.086 0.087 
2586 FO 0.320 13.999 14.141 14.247 14.378 14.510 14.226 14.403 14.186 14.213 14.250 0.157 0.087 0.197 0.056 0.052 0.067 0.080 0.080 0.069 0.077 
2589 FU 0.460 14.127 14.352 14.518 14.419 14.577 14.381 14.457 14.280 14.383 14.322 0.188 0.123 0.274 0.054 0.051 0.099 0.078 0.100 0.101 0.095 
2591 FO 0.283 14.087 14.266 14.398 14.553 14.678 14.367 14.588 14.319 14.354 14.388 0.140 0.118 0.226 0.063 0.057 0.093 0.088 0.064 0.095 0.063 
2592 FU 0.538 13.677 13.944 14.141 14.284 14.412 14.063 14.331 13.979 14.049 14.063 0.128 0.097 0.200 0.047 0.042 0.078 0.070 0.066 0.080 0.065 
2593 FO 0.327 13.863 14.055 14.198 14.395 14.529 14.175 14.472 14.145 14.169 14.189 0.236 0.155 0.338 0.074 0.071 0.123 0.101 0.121 0.126 0.114 
2595 FU 0.524 13.946 14.074 14.169 14.003 14.220 14.059 13.974 13.961 14.051 14.032 0.186 0.127 0.268 0.065 0.061 0.100 0.090 0.093 0.103 0.089 
2596 FU 0.689 13.195 13.373 13.506 13.586 13.765 13.452 13.590 13.379 13.434 13.472 0.104 0.063 0.132 0.045 0.040 0.048 0.068 0.052 0.050 0.053 
2598 FU 0.728 13.238 13.395 13.512 13.705 13.871 13.506 13.772 13.485 13.498 13.533 0.139 0.074 0.132 0.076 0.070 0.048 0.103 0.052 0.050 0.053 
2599 FO 0.256 14.215 14.513 14.731 14.724 14.905 14.591 14.787 14.480 14.588 14.541 0.206 0.123 0.256 0.087 0.081 0.092 0.116 0.095 0.094 0.090 
2600 FU 0.670 13.316 13.461 13.568 13.686 13.854 13.543 13.673 13.483 13.520 13.586 0.120 0.088 0.170 0.058 0.052 0.068 0.082 0.054 0.070 0.054 
2601 FU 0.452 13.934 14.242 14.468 14.405 14.636 14.306 14.433 14.166 14.296 14.260 0.188 0.097 0.210 0.080 0.075 0.070 0.108 0.086 0.072 0.082 
2602 FO 0.356 13.855 14.092 14.267 14.405 14.528 14.202 14.484 14.146 14.198 14.190 0.210 0.107 0.213 0.102 0.094 0.072 0.133 0.086 0.074 0.082 
2606 FO 0.331 13.751 14.219 14.563 14.445 14.621 14.303 14.547 14.119 14.309 14.176 0.138 0.078 0.164 0.061 0.056 0.058 0.085 0.064 0.060 0.063 
2607 FO 0.334 13.919 14.030 14.112 14.294 14.421 14.123 14.338 14.113 14.114 14.159 0.102 0.071 0.142 0.047 0.042 0.055 0.070 0.050 0.057 0.051 
2608 FU 0.697 13.213 13.363 13.474 13.649 13.817 13.466 13.619 13.402 13.434 13.532 0.125 0.076 0.160 0.053 0.048 0.058 0.077 0.061 0.060 0.060 
2609 FU 0.467 14.164 14.224 14.269 14.685 14.807 14.383 14.804 14.459 14.380 14.462 0.160 0.100 0.225 0.049 0.046 0.080 0.072 0.085 0.082 0.081 
2613 FO 0.270 14.151 14.366 14.524 14.556 14.683 14.435 14.587 14.353 14.427 14.416 0.136 0.093 0.178 0.067 0.061 0.070 0.092 0.058 0.072 0.058 
2614 FO 0.295 13.879 14.227 14.482 14.336 14.550 14.272 14.365 14.105 14.267 14.193 0.178 0.088 0.183 0.084 0.077 0.060 0.112 0.077 0.062 0.074 
2615 FU 0.747 13.000 13.228 13.396 13.536 13.711 13.338 13.588 13.272 13.326 13.347 0.106 0.066 0.115 0.061 0.055 0.046 0.085 0.041 0.048 0.043 
2616 FO 0.346 13.905 14.149 14.329 14.309 14.444 14.208 14.340 14.106 14.202 14.170 0.117 0.093 0.186 0.048 0.043 0.074 0.071 0.059 0.076 0.059 
2617 FO 0.311 14.029 14.232 14.382 14.617 14.724 14.366 14.714 14.345 14.362 14.377 0.201 0.099 0.210 0.090 0.084 0.068 0.119 0.088 0.070 0.084 
2618 FO 0.328 14.039 14.224 14.361 14.444 14.584 14.304 14.467 14.238 14.291 14.310 0.170 0.101 0.180 0.092 0.085 0.069 0.122 0.062 0.071 0.061 
2619 FO 0.519 13.273 13.536 13.729 13.831 13.984 13.641 13.891 13.559 13.633 13.627 0.109 0.069 0.133 0.056 0.050 0.051 0.080 0.048 0.053 0.049 
2620 FU 0.594 13.585 13.733 13.843 14.054 14.204 13.847 14.115 13.831 13.837 13.881 0.152 0.082 0.147 0.083 0.076 0.054 0.111 0.056 0.056 0.056 
2621 FO 0.277 14.157 14.438 14.644 14.477 14.677 14.459 14.505 14.319 14.459 14.382 0.182 0.104 0.205 0.087 0.080 0.074 0.116 0.077 0.076 0.074 
2622 FO 0.350 13.984 14.139 14.253 14.298 14.455 14.199 14.330 14.145 14.192 14.196 0.181 0.091 0.196 0.079 0.074 0.064 0.107 0.082 0.066 0.079 
2623 FU 0.555 13.641 13.936 14.153 14.035 14.254 13.978 14.080 13.845 13.977 13.909 0.128 0.072 0.150 0.057 0.052 0.053 0.081 0.060 0.055 0.060 
2624 FU 0.420 14.194 14.396 14.546 14.830 14.948 14.546 14.947 14.542 14.545 14.566 0.161 0.108 0.224 0.063 0.058 0.084 0.088 0.079 0.086 0.076 
2625 FU 0.571 13.417 13.720 13.942 13.816 14.021 13.760 13.756 13.575 13.733 13.732 0.125 0.070 0.135 0.064 0.058 0.049 0.089 0.053 0.051 0.054 
2626 FO -0.054 15.217 15.296 15.356 15.788 15.972 15.468 15.848 15.509 15.446 15.585 0.254 0.222 0.425 0.110 0.103 0.176 0.143 0.113 0.179 0.106 
2628 FU 0.413 14.067 14.328 14.521 14.676 14.808 14.450 14.748 14.381 14.442 14.444 0.129 0.124 0.234 0.058 0.052 0.099 0.082 0.060 0.101 0.060 
2629 FU 0.499 13.918 13.994 14.052 14.325 14.487 14.111 14.365 14.125 14.096 14.186 0.101 0.074 0.151 0.042 0.037 0.059 0.065 0.052 0.061 0.053 
2630 FO 0.381 13.639 13.944 14.168 13.976 14.248 13.966 13.957 13.788 13.952 13.908 0.127 0.076 0.162 0.052 0.047 0.058 0.075 0.063 0.060 0.062 
2631 FO 0.351 13.987 14.144 14.260 14.294 14.442 14.200 14.309 14.136 14.190 14.201 0.111 0.117 0.218 0.052 0.046 0.094 0.075 0.052 0.096 0.053 
2633 FU 0.498 13.943 14.149 14.301 14.334 14.504 14.218 14.381 14.147 14.214 14.199 0.141 0.089 0.175 0.067 0.061 0.066 0.092 0.062 0.068 0.061 
2637 FU 0.573 13.598 13.819 13.981 14.073 14.225 13.910 14.118 13.839 13.901 13.905 0.117 0.074 0.151 0.053 0.048 0.056 0.077 0.056 0.058 0.056 
2638 FU 0.667 13.185 13.553 13.824 13.758 13.927 13.629 13.784 13.463 13.618 13.566 0.096 0.055 0.110 0.048 0.042 0.040 0.071 0.045 0.042 0.047 
2639 FO 0.345 13.862 13.982 14.070 14.260 14.414 14.081 14.282 14.057 14.064 14.131 0.122 0.084 0.174 0.050 0.045 0.066 0.073 0.061 0.068 0.060 
2642 FO 0.355 13.739 13.921 14.054 14.247 14.369 14.035 14.303 14.000 14.024 14.057 0.122 0.072 0.155 0.050 0.045 0.055 0.073 0.061 0.057 0.060 
2645 FO 0.325 14.045 14.162 14.249 14.279 14.512 14.210 14.306 14.167 14.203 14.222 0.149 0.084 0.189 0.055 0.050 0.065 0.079 0.076 0.067 0.073 
2646 FU 0.607 13.506 13.707 13.855 14.015 14.183 13.817 14.072 13.769 13.807 13.832 0.115 0.091 0.168 0.061 0.055 0.070 0.085 0.048 0.072 0.049 
2648 FU 0.704 13.207 13.476 13.674 13.691 13.862 13.555 13.749 13.458 13.551 13.517 0.107 0.059 0.103 0.062 0.056 0.039 0.087 0.041 0.041 0.043 
2650 FU 0.515 13.757 14.119 14.384 14.244 14.412 14.168 14.296 14.007 14.169 14.071 0.127 0.092 0.180 0.058 0.052 0.071 0.082 0.059 0.073 0.059 
2651 FO 0.335 13.845 14.076 14.246 14.298 14.418 14.155 14.342 14.075 14.149 14.133 0.074 0.092 0.172 0.034 0.028 0.075 0.057 0.041 0.077 0.043 
2652 FO 0.119 14.585 14.739 14.852 14.987 15.152 14.828 15.004 14.780 14.812 14.861 0.165 0.115 0.226 0.075 0.069 0.088 0.102 0.074 0.090 0.071 
2654 FO 0.278 13.949 14.149 14.296 14.278 14.420 14.198 14.244 14.086 14.177 14.197 0.105 0.072 0.154 0.039 0.035 0.058 0.062 0.056 0.060 0.056 
2655 FU 0.643 13.107 13.552 13.879 13.736 13.921 13.622 13.716 13.390 13.600 13.546 0.091 0.078 0.151 0.042 0.037 0.062 0.065 0.046 0.064 0.048 
2657 FU 0.501 13.879 14.061 14.195 14.385 14.548 14.176 14.435 14.137 14.163 14.206 0.144 0.091 0.195 0.055 0.050 0.071 0.079 0.073 0.073 0.070 
2658 FO 0.402 13.603 13.895 14.110 14.167 14.315 13.993 14.238 13.896 13.989 13.955 0.097 0.070 0.137 0.046 0.040 0.054 0.069 0.047 0.056 0.049 
2659 FU 0.633 13.464 13.636 13.763 13.975 14.163 13.757 14.039 13.731 13.746 13.792 0.134 0.056 0.146 0.049 0.045 0.041 0.072 0.069 0.043 0.068 
2660 FU 0.669 13.316 13.592 13.796 13.787 13.968 13.665 13.813 13.547 13.654 13.634 0.131 0.074 0.151 0.062 0.056 0.054 0.087 0.059 0.056 0.059 
2661 FO 0.345 13.707 13.952 14.133 14.352 14.474 14.091 14.429 14.040 14.081 14.103 0.124 0.098 0.197 0.048 0.043 0.078 0.071 0.063 0.080 0.062 
2662 FO 0.534 13.291 13.470 13.602 13.737 13.896 13.566 13.777 13.516 13.554 13.584 0.098 0.053 0.113 0.046 0.041 0.039 0.069 0.048 0.041 0.049 
2663 FU 0.627 13.428 13.712 13.921 13.849 14.034 13.765 13.867 13.632 13.756 13.719 0.081 0.059 0.115 0.041 0.035 0.046 0.064 0.041 0.048 0.043 
2664 FU 0.562 13.600 13.766 13.888 13.903 14.114 13.820 13.882 13.732 13.800 13.838 0.125 0.085 0.167 0.059 0.053 0.065 0.083 0.057 0.067 0.057 
2666 FO 0.268 14.174 14.283 14.363 14.326 14.511 14.304 14.332 14.248 14.298 14.300 0.152 0.101 0.203 0.066 0.061 0.077 0.091 0.070 0.079 0.068 
2667 FO 0.405 13.653 13.844 13.985 14.015 14.194 13.909 14.044 13.835 13.900 13.901 0.106 0.064 0.139 0.043 0.038 0.050 0.066 0.055 0.052 0.055 
2668 FU 0.683 13.321 13.482 13.602 13.773 13.938 13.586 13.824 13.554 13.576 13.613 0.090 0.049 0.107 0.041 0.036 0.037 0.064 0.046 0.039 0.048 
2671 FO 0.513 13.256 13.485 13.654 13.813 13.953 13.601 13.859 13.535 13.587 13.613 0.094 0.060 0.122 0.045 0.039 0.046 0.068 0.046 0.048 0.048 
2672 FO 0.368 13.445 13.766 14.002 13.992 14.158 13.849 13.968 13.688 13.823 13.832 0.121 0.063 0.130 0.058 0.052 0.044 0.082 0.055 0.046 0.055 
